Time[s],TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU11::SCU_POS_TAR,TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU11::SCU_POS_ACT,TMc_SBW(-)19.04.11_Ver1.00_Backup::SCU_MCP::SCU_S2_PWM
3.580000,7,7,54.300000
3.590000,7,7,54.300000
3.600000,7,7,54.300000
3.610000,7,7,54.300000
3.620000,7,7,54.300000
3.630000,7,7,54.300000
3.640000,7,7,54.300000
3.650000,7,7,54.300000
3.660000,7,7,54.300000
3.670000,7,7,54.300000
3.680000,7,7,54.300000
3.690000,7,7,54.300000
3.700000,7,7,54.300000
3.710000,7,7,54.300000
3.720000,7,7,54.300000
3.730000,7,7,54.300000
3.740000,7,7,54.300000
3.750000,7,7,54.300000
3.760000,7,7,54.300000
3.770000,7,7,54.300000
3.780000,7,7,54.300000
3.790000,7,7,54.300000
3.800000,7,7,54.300000
3.810000,7,7,54.300000
3.820000,7,7,54.300000
3.830000,7,7,54.300000
3.840000,7,7,54.300000
3.850000,7,7,54.300000
3.860000,7,7,54.300000
3.870000,7,7,54.300000
3.880000,7,7,54.300000
3.890000,7,7,54.300000
3.900000,7,7,54.300000
3.910000,7,7,54.300000
3.920000,7,7,54.300000
3.930000,7,7,54.300000
3.940000,7,7,54.300000
3.950000,7,7,54.300000
3.960000,7,7,54.300000
3.970000,7,7,54.300000
3.980000,7,7,54.300000
3.990000,7,7,54.300000
4.000000,7,7,54.300000
4.010000,7,7,54.300000
4.020000,7,7,54.300000
4.030000,7,7,54.300000
4.040000,7,7,54.300000
4.050000,7,7,54.300000
4.060000,7,7,54.300000
4.070000,7,7,54.300000
4.080000,7,7,54.300000
4.090000,7,7,54.300000
4.100000,7,7,54.300000
4.110000,7,7,54.300000
4.120000,7,7,54.300000
4.130000,7,7,54.300000
4.140000,7,7,54.300000
4.150000,7,7,54.300000
4.160000,7,7,54.300000
4.170000,7,7,54.300000
4.180000,7,7,54.300000
4.190000,7,7,54.300000
4.200000,7,7,54.300000
4.210000,7,7,54.300000
4.220000,7,7,54.300000
4.230000,7,7,54.300000
4.240000,7,7,54.300000
4.250000,7,7,54.300000
4.260000,7,7,54.300000
4.270000,7,7,54.300000
4.280000,7,7,54.300000
4.290000,7,7,54.300000
4.300000,7,7,54.300000
4.310000,7,7,54.300000
4.320000,7,7,54.300000
4.330000,7,7,54.300000
4.340000,7,7,54.300000
4.350000,7,7,54.300000
4.360000,7,7,54.300000
4.370000,7,7,54.300000
4.380000,7,7,54.300000
4.390000,7,7,54.300000
4.400000,7,7,54.300000
4.410000,7,7,54.300000
4.420000,7,7,54.300000
4.430000,7,7,54.300000
4.440000,7,7,54.300000
4.450000,7,7,54.300000
4.460000,7,7,54.300000
4.470000,7,7,54.300000
4.480000,7,7,54.300000
4.490000,7,7,54.300000
4.500000,7,7,54.300000
4.510000,7,7,54.300000
4.520000,7,7,54.300000
4.530000,7,7,54.300000
4.540000,7,7,54.300000
4.550000,7,7,54.300000
4.560000,7,7,54.300000
4.570000,7,7,54.300000
4.580000,7,7,54.300000
4.590000,7,7,54.300000
4.600000,7,7,54.300000
4.610000,7,7,54.300000
4.620000,7,7,54.300000
4.630000,7,7,54.300000
4.640000,7,7,54.300000
4.650000,7,7,54.300000
4.660000,7,7,54.300000
4.670000,7,7,54.300000
4.680000,7,7,54.300000
4.690000,7,7,54.300000
4.700000,7,7,54.300000
4.710000,7,7,54.300000
4.720000,7,7,54.300000
4.730000,7,7,54.300000
4.740000,7,7,54.300000
4.750000,7,7,54.300000
4.760000,7,7,54.300000
4.770000,7,7,54.300000
4.780000,7,7,54.300000
4.790000,7,7,54.300000
4.800000,7,7,54.300000
4.810000,7,7,54.300000
4.820000,7,7,54.300000
4.830000,7,7,54.300000
4.840000,7,7,54.300000
4.850000,7,7,54.300000
4.860000,7,7,54.300000
4.870000,7,7,54.300000
4.880000,7,7,54.300000
4.890000,7,7,54.300000
4.900000,7,7,54.300000
4.910000,7,7,54.300000
4.920000,7,7,54.300000
4.930000,7,7,54.300000
4.940000,7,7,54.300000
4.950000,7,7,54.300000
4.960000,7,7,54.300000
4.970000,7,7,54.300000
4.980000,7,7,54.300000
4.990000,7,7,54.300000
5.000000,7,7,54.300000
5.010000,7,7,54.300000
5.020000,7,7,54.300000
5.030000,7,7,54.300000
5.040000,7,7,54.300000
5.050000,7,7,54.300000
5.060000,7,7,54.300000
5.070000,7,7,54.300000
5.080000,7,7,54.300000
5.090000,7,7,54.300000
5.100000,7,7,54.300000
5.110000,7,7,54.300000
5.120000,7,7,54.300000
5.130000,7,7,54.300000
5.140000,7,7,54.300000
5.150000,7,7,54.300000
5.160000,7,7,54.300000
5.170000,7,7,54.300000
5.180000,7,7,54.300000
5.190000,7,7,54.300000
5.200000,7,7,54.300000
5.210000,7,7,54.300000
5.220000,7,7,54.300000
5.230000,7,7,54.300000
5.240000,7,7,54.300000
5.250000,7,7,54.300000
5.260000,7,7,54.300000
5.270000,7,7,54.300000
5.280000,7,7,54.300000
5.290000,7,7,54.300000
5.300000,7,7,54.300000
5.310000,7,7,54.300000
5.320000,7,7,54.300000
5.330000,7,7,54.300000
5.340000,7,7,54.300000
5.350000,7,7,54.300000
5.360000,7,7,54.300000
5.370000,7,7,54.300000
5.380000,7,7,54.300000
5.390000,7,7,54.300000
5.400000,7,7,54.300000
5.410000,7,7,54.300000
5.420000,7,7,54.300000
5.430000,7,7,54.300000
5.440000,7,7,54.300000
5.450000,7,7,54.300000
5.460000,7,7,54.300000
5.470000,7,7,54.300000
5.480000,7,7,54.300000
5.490000,7,7,54.300000
5.500000,7,7,54.300000
5.510000,7,7,54.300000
5.520000,7,7,54.300000
5.530000,7,7,54.300000
5.540000,7,7,54.300000
5.550000,7,7,54.300000
5.560000,7,7,54.300000
5.570000,7,7,54.300000
5.580000,7,7,54.300000
5.590000,7,7,54.300000
5.600000,7,7,54.300000
5.610000,7,7,54.300000
5.620000,7,7,54.300000
5.630000,7,7,54.300000
5.640000,7,7,54.300000
5.650000,7,7,54.300000
5.660000,7,7,54.300000
5.670000,7,7,54.300000
5.680000,7,7,54.300000
5.690000,7,7,54.300000
5.700000,7,7,54.300000
5.710000,7,7,54.300000
5.720000,7,7,54.300000
5.730000,7,7,54.300000
5.740000,7,7,54.300000
5.750000,7,7,54.300000
5.760000,7,7,54.300000
5.770000,7,7,54.300000
5.780000,7,7,54.300000
5.790000,7,7,54.300000
5.800000,7,7,54.300000
5.810000,7,7,54.300000
5.820000,7,7,54.300000
5.830000,7,7,54.300000
5.840000,7,7,54.300000
5.850000,7,7,54.300000
5.860000,7,7,54.300000
5.870000,7,7,54.300000
5.880000,7,7,54.300000
5.890000,7,7,54.300000
5.900000,7,7,54.300000
5.910000,7,7,54.300000
5.920000,7,7,54.300000
5.930000,7,7,54.300000
5.940000,7,7,54.300000
5.950000,7,7,54.300000
5.960000,7,7,54.300000
5.970000,7,7,54.300000
5.980000,7,7,54.300000
5.990000,7,7,54.300000
6.000000,7,7,54.300000
6.010000,7,7,54.300000
6.020000,7,7,54.300000
6.030000,7,7,54.300000
6.040000,7,7,54.300000
6.050000,7,7,54.300000
6.060000,7,7,54.300000
6.070000,7,7,54.300000
6.080000,7,7,54.300000
6.090000,7,7,54.300000
6.100000,7,7,54.300000
6.110000,7,7,54.300000
6.120000,7,7,54.300000
6.130000,7,7,54.300000
6.140000,7,7,54.300000
6.150000,7,7,54.300000
6.160000,7,7,54.300000
6.170000,7,7,54.300000
6.180000,7,7,54.300000
6.190000,7,7,54.300000
6.200000,7,7,54.300000
6.210000,7,7,54.300000
6.220000,7,7,54.300000
6.230000,7,7,54.300000
6.240000,7,7,54.300000
6.250000,7,7,54.300000
6.260000,7,7,54.300000
6.270000,7,7,54.300000
6.280000,7,7,54.300000
6.290000,7,7,54.300000
6.300000,7,7,54.300000
6.310000,7,7,54.300000
6.320000,7,7,54.300000
6.330000,7,7,54.300000
6.340000,7,7,54.300000
6.350000,7,7,54.300000
6.360000,7,7,54.300000
6.370000,7,7,54.300000
6.380000,7,7,54.300000
6.390000,7,7,54.300000
6.400000,7,7,54.300000
6.410000,7,7,54.300000
6.420000,7,7,54.300000
6.430000,7,7,54.300000
6.440000,7,7,54.300000
6.450000,7,7,54.300000
6.460000,7,7,54.300000
6.470000,7,7,54.300000
6.480000,7,7,54.300000
6.490000,7,7,54.300000
6.500000,7,7,54.300000
6.510000,7,7,54.300000
6.520000,7,7,54.300000
6.530000,7,7,54.300000
6.540000,7,7,54.300000
6.550000,7,7,54.300000
6.560000,7,7,54.300000
6.570000,7,7,54.300000
6.580000,7,7,54.300000
6.590000,7,7,54.300000
6.600000,7,7,54.300000
6.610000,7,7,54.300000
6.620000,7,7,54.300000
6.630000,7,7,54.300000
6.640000,7,7,54.300000
6.650000,7,7,54.300000
6.660000,7,7,54.300000
6.670000,7,7,54.300000
6.680000,7,7,54.300000
6.690000,7,7,54.300000
6.700000,7,7,54.300000
6.710000,7,7,54.300000
6.720000,7,7,54.300000
6.730000,7,7,54.300000
6.740000,7,7,54.300000
6.750000,7,7,54.300000
6.760000,7,7,54.300000
6.770000,7,7,54.300000
6.780000,7,7,54.300000
6.790000,7,7,54.300000
6.800000,7,7,54.300000
6.810000,7,7,54.300000
6.820000,7,7,54.300000
6.830000,7,7,54.300000
6.840000,7,7,54.300000
6.850000,7,7,54.300000
6.860000,7,7,54.300000
6.870000,7,7,54.300000
6.880000,7,7,54.300000
6.890000,7,7,54.300000
6.900000,7,7,54.300000
6.910000,7,7,54.300000
6.920000,7,7,54.300000
6.930000,7,7,54.300000
6.940000,7,7,54.300000
6.950000,7,7,54.300000
6.960000,7,7,54.300000
6.970000,7,7,54.300000
6.980000,7,7,54.300000
6.990000,7,7,54.300000
7.000000,7,7,54.300000
7.010000,7,7,54.300000
7.020000,7,7,54.300000
7.030000,7,7,54.300000
7.040000,7,7,54.300000
7.050000,7,7,54.300000
7.060000,7,7,54.300000
7.070000,7,7,54.300000
7.080000,7,7,54.300000
7.090000,7,7,54.300000
7.100000,7,7,54.300000
7.110000,7,7,54.300000
7.120000,7,7,54.300000
7.130000,7,7,54.300000
7.140000,7,7,54.300000
7.150000,7,7,54.300000
7.160000,7,7,54.300000
7.170000,7,7,54.300000
7.180000,7,7,54.300000
7.190000,7,7,54.300000
7.200000,7,7,54.300000
7.210000,7,7,54.300000
7.220000,7,7,54.300000
7.230000,7,7,54.300000
7.240000,7,7,54.300000
7.250000,7,7,54.300000
7.260000,7,7,54.300000
7.270000,7,7,54.300000
7.280000,7,7,54.300000
7.290000,7,7,54.300000
7.300000,7,7,54.300000
7.310000,7,7,54.300000
7.320000,7,7,54.300000
7.330000,7,7,54.300000
7.340000,7,7,54.300000
7.350000,7,7,54.300000
7.360000,7,7,54.300000
7.370000,7,7,54.300000
7.380000,7,7,54.300000
7.390000,7,7,54.300000
7.400000,7,7,54.300000
7.410000,6,7,54.300000
7.420000,0,7,54.300000
7.430000,0,7,54.300000
7.440000,0,7,54.300000
7.450000,0,7,54.300000
7.460000,0,7,54.300000
7.470000,0,7,54.300000
7.480000,0,7,54.300000
7.490000,0,7,54.300000
7.500000,0,7,54.300000
7.510000,0,7,54.300000
7.520000,0,7,54.300000
7.530000,0,7,54.300000
7.540000,0,7,54.300000
7.550000,0,7,54.300000
7.560000,0,7,54.300000
7.570000,0,7,54.367098
7.580000,0,7,54.400000
7.590000,0,7,54.400000
7.600000,0,7,54.400000
7.610000,0,7,54.400000
7.620000,0,7,54.400000
7.630000,0,7,54.400000
7.640000,0,7,54.400000
7.650000,0,7,54.400000
7.660000,0,7,54.462991
7.670000,0,7,54.837881
7.680000,0,7,55.386911
7.690000,0,7,55.796915
7.700000,0,7,56.019650
7.710000,0,7,56.291339
7.720000,0,7,56.588076
7.730000,0,7,56.963006
7.740000,0,7,57.163493
7.750000,0,7,57.264299
7.760000,0,7,57.609593
7.770000,0,7,58.192451
7.780000,0,7,58.651885
7.790000,0,7,58.800000
7.800000,0,7,58.741010
7.810000,0,7,58.700000
7.820000,0,7,58.763374
7.830000,0,7,59.064323
7.840000,0,7,59.703447
7.850000,0,7,60.063939
7.860000,0,7,60.037332
7.870000,0,7,60.000000
7.880000,0,7,59.938956
7.890000,0,7,59.836592
7.900000,0,7,59.741589
7.910000,0,7,59.700000
7.920000,0,7,59.762060
7.930000,0,7,59.800000
7.940000,0,7,59.800000
7.950000,0,7,59.800000
7.960000,0,7,59.800000
7.970000,0,7,59.928582
7.980000,0,7,60.372004
7.990000,0,7,61.178446
8.000000,0,7,61.905013
8.010000,0,7,62.756694
8.020000,0,7,63.846048
8.030000,0,7,65.136024
8.040000,0,7,66.755925
8.050000,0,7,70.074223
8.060000,0,7,75.837260
8.070000,0,7,79.293236
8.080000,0,7,80.122479
8.090000,0,0,80.462402
8.100000,0,0,80.557651
8.110000,0,0,80.660675
8.120000,0,0,80.881362
8.130000,0,0,81.186047
8.140000,0,0,81.480634
8.150000,0,0,81.783830
8.160000,0,0,82.079147
8.170000,0,0,82.325586
8.180000,0,0,82.520712
8.190000,0,0,82.600000
8.200000,0,0,82.656711
8.210000,0,0,82.700000
8.220000,0,0,82.700000
8.230000,0,0,82.700000
8.240000,0,0,82.700000
8.250000,0,0,82.640694
8.260000,0,0,82.600000
8.270000,0,0,82.600000
8.280000,0,0,82.600000
8.290000,0,0,82.600000
8.300000,0,0,82.600000
8.310000,0,0,82.600000
8.320000,0,0,82.600000
8.330000,0,0,82.600000
8.340000,0,0,82.600000
8.350000,0,0,82.600000
8.360000,0,0,82.600000
8.370000,0,0,82.600000
8.380000,0,0,82.600000
8.390000,0,0,82.600000
8.400000,0,0,82.600000
8.410000,0,0,82.600000
8.420000,0,0,82.600000
8.430000,0,0,82.600000
8.440000,0,0,82.600000
8.450000,0,0,82.600000
8.460000,0,0,82.600000
8.470000,0,0,82.600000
8.480000,0,0,82.600000
8.490000,0,0,82.600000
8.500000,0,0,82.600000
8.510000,0,0,82.600000
8.520000,0,0,82.600000
8.530000,0,0,82.600000
8.540000,0,0,82.600000
8.550000,0,0,82.600000
8.560000,0,0,82.600000
8.570000,0,0,82.600000
8.580000,0,0,82.600000
8.590000,0,0,82.600000
8.600000,0,0,82.600000
8.610000,0,0,82.600000
8.620000,0,0,82.600000
8.630000,0,0,82.600000
8.640000,0,0,82.600000
8.650000,0,0,82.600000
8.660000,0,0,82.600000
8.670000,0,0,82.600000
8.680000,0,0,82.600000
8.690000,0,0,82.600000
8.700000,0,0,82.600000
8.710000,0,0,82.600000
8.720000,0,0,82.600000
8.730000,0,0,82.600000
8.740000,0,0,82.600000
8.750000,0,0,82.600000
8.760000,0,0,82.600000
8.770000,0,0,82.600000
8.780000,0,0,82.600000
8.790000,0,0,82.600000
8.800000,0,0,82.600000
8.810000,0,0,82.600000
8.820000,0,0,82.600000
8.830000,0,0,82.600000
8.840000,0,0,82.600000
8.850000,0,0,82.600000
8.860000,0,0,82.600000
8.870000,0,0,82.600000
8.880000,0,0,82.600000
8.890000,0,0,82.600000
8.900000,0,0,82.600000
8.910000,0,0,82.600000
8.920000,0,0,82.600000
8.930000,0,0,82.600000
8.940000,0,0,82.600000
8.950000,0,0,82.600000
8.960000,0,0,82.600000
8.970000,0,0,82.600000
8.980000,0,0,82.600000
8.990000,0,0,82.600000
9.000000,0,0,82.600000
9.010000,0,0,82.600000
9.020000,0,0,82.600000
9.030000,0,0,82.600000
9.040000,0,0,82.600000
9.050000,0,0,82.600000
9.060000,0,0,82.600000
9.070000,0,0,82.600000
9.080000,0,0,82.600000
9.090000,0,0,82.600000
9.100000,0,0,82.600000
9.110000,0,0,82.600000
9.120000,0,0,82.600000
9.130000,0,0,82.600000
9.140000,0,0,82.600000
9.150000,0,0,82.600000
9.160000,0,0,82.600000
9.170000,0,0,82.600000
9.180000,0,0,82.600000
9.190000,0,0,82.600000
9.200000,0,0,82.600000
9.210000,0,0,82.600000
9.220000,0,0,82.600000
9.230000,0,0,82.600000
9.240000,0,0,82.600000
9.250000,0,0,82.600000
9.260000,0,0,82.600000
9.270000,0,0,82.600000
9.280000,0,0,82.600000
9.290000,0,0,82.600000
9.300000,0,0,82.600000
9.310000,0,0,82.600000
9.320000,0,0,82.600000
9.330000,0,0,82.600000
9.340000,0,0,82.600000
9.350000,0,0,82.600000
9.360000,0,0,82.600000
9.370000,0,0,82.600000
9.380000,0,0,82.600000
9.390000,0,0,82.600000
9.400000,0,0,82.600000
9.410000,0,0,82.600000
9.420000,0,0,82.600000
9.430000,0,0,82.600000
9.440000,0,0,82.600000
9.450000,0,0,82.600000
9.460000,0,0,82.600000
9.470000,0,0,82.600000
9.480000,0,0,82.600000
9.490000,0,0,82.600000
9.500000,0,0,82.600000
9.510000,0,0,82.600000
9.520000,0,0,82.600000
9.530000,0,0,82.600000
9.540000,0,0,82.600000
9.550000,0,0,82.600000
9.560000,0,0,82.600000
9.570000,0,0,82.600000
9.580000,0,0,82.600000
9.590000,0,0,82.600000
9.600000,0,0,82.600000
9.610000,0,0,82.600000
9.620000,0,0,82.600000
9.630000,0,0,82.600000
9.640000,0,0,82.600000
9.650000,0,0,82.600000
9.660000,0,0,82.600000
9.670000,0,0,82.600000
9.680000,0,0,82.600000
9.690000,0,0,82.600000
9.700000,0,0,82.600000
9.710000,0,0,82.600000
9.720000,0,0,82.600000
9.730000,0,0,82.600000
9.740000,0,0,82.600000
9.750000,0,0,82.600000
9.760000,0,0,82.600000
9.770000,0,0,82.600000
9.780000,0,0,82.600000
9.790000,0,0,82.600000
9.800000,0,0,82.600000
9.810000,0,0,82.600000
9.820000,0,0,82.600000
9.830000,0,0,82.600000
9.840000,0,0,82.600000
9.850000,0,0,82.600000
9.860000,0,0,82.600000
9.870000,0,0,82.600000
9.880000,0,0,82.600000
9.890000,0,0,82.600000
9.900000,0,0,82.600000
9.910000,0,0,82.600000
9.920000,0,0,82.600000
9.930000,0,0,82.600000
9.940000,0,0,82.600000
9.950000,0,0,82.600000
9.960000,0,0,82.600000
9.970000,0,0,82.600000
9.980000,0,0,82.600000
9.990000,0,0,82.600000
10.000000,0,0,82.600000
10.010000,0,0,82.600000
10.020000,0,0,82.600000
10.030000,0,0,82.600000
10.040000,0,0,82.600000
10.050000,0,0,82.600000
10.060000,0,0,82.600000
10.070000,0,0,82.600000
10.080000,0,0,82.600000
10.090000,0,0,82.600000
10.100000,0,0,82.600000
10.110000,0,0,82.600000
10.120000,0,0,82.600000
10.130000,0,0,82.600000
10.140000,0,0,82.600000
10.150000,0,0,82.600000
10.160000,0,0,82.600000
10.170000,0,0,82.600000
10.180000,0,0,82.600000
10.190000,0,0,82.600000
10.200000,0,0,82.600000
10.210000,0,0,82.600000
10.220000,0,0,82.600000
10.230000,0,0,82.600000
10.240000,0,0,82.600000
10.250000,0,0,82.600000
10.260000,0,0,82.600000
10.270000,0,0,82.600000
10.280000,0,0,82.600000
10.290000,0,0,82.600000
10.300000,0,0,82.600000
10.310000,0,0,82.600000
10.320000,0,0,82.600000
10.330000,0,0,82.600000
10.340000,0,0,82.600000
10.350000,0,0,82.600000
10.360000,0,0,82.600000
10.370000,0,0,82.600000
10.380000,0,0,82.600000
10.390000,0,0,82.600000
10.400000,0,0,82.600000
10.410000,4,0,82.600000
10.420000,5,0,82.600000
10.430000,5,0,82.600000
10.440000,5,0,82.600000
10.450000,5,0,82.546229
10.460000,5,0,82.553001
10.470000,5,0,82.543797
10.480000,5,0,82.004509
10.490000,5,0,80.197722
10.500000,5,0,77.678505
10.510000,5,0,75.191465
10.520000,5,0,70.219058
10.530000,5,0,63.590962
10.540000,5,0,58.817997
10.550000,5,0,56.234595
10.560000,5,0,55.177097
10.570000,5,6,53.675801
10.580000,5,7,51.125027
10.590000,5,7,48.119835
10.600000,5,7,44.589644
10.610000,5,7,40.304449
10.620000,5,7,37.278555
10.630000,5,7,35.615314
10.640000,5,7,33.496592
10.650000,5,7,31.102577
10.660000,5,6,28.808574
10.670000,5,6,26.506566
10.680000,5,6,23.360742
10.690000,5,6,20.995546
10.700000,5,6,20.600000
10.710000,5,6,20.600000
10.720000,5,6,20.600000
10.730000,5,6,20.600000
10.740000,5,5,20.600000
10.750000,5,5,20.600000
10.760000,5,5,20.600000
10.770000,5,5,20.600000
10.780000,5,5,20.600000
10.790000,5,5,20.600000
10.800000,5,5,20.600000
10.810000,5,5,20.600000
10.820000,5,5,20.600000
10.830000,5,5,20.600000
10.840000,5,5,20.600000
10.850000,5,5,20.600000
10.860000,5,5,20.600000
10.870000,5,5,20.600000
10.880000,5,5,20.600000
10.890000,5,5,20.600000
10.900000,5,5,20.600000
10.910000,5,5,20.600000
10.920000,5,5,20.600000
10.930000,5,5,20.600000
10.940000,5,5,20.600000
10.950000,5,5,20.600000
10.960000,5,5,20.600000
10.970000,5,5,20.600000
10.980000,5,5,20.600000
10.990000,5,5,20.600000
11.000000,5,5,20.600000
11.010000,5,5,20.600000
11.020000,5,5,20.600000
11.030000,5,5,20.600000
11.040000,5,5,20.600000
11.050000,5,5,20.600000
11.060000,5,5,20.600000
11.070000,5,5,20.600000
11.080000,5,5,20.600000
11.090000,5,5,20.600000
11.100000,5,5,20.600000
11.110000,5,5,20.600000
11.120000,5,5,20.600000
11.130000,5,5,20.600000
11.140000,5,5,20.600000
11.150000,5,5,20.600000
11.160000,5,5,20.600000
11.170000,5,5,20.600000
11.180000,5,5,20.600000
11.190000,5,5,20.600000
11.200000,5,5,20.600000
11.210000,5,5,20.600000
11.220000,5,5,20.600000
11.230000,5,5,20.600000
11.240000,5,5,20.600000
11.250000,5,5,20.600000
11.260000,5,5,20.600000
11.270000,5,5,20.600000
11.280000,5,5,20.600000
11.290000,5,5,20.600000
11.300000,5,5,20.600000
11.310000,5,5,20.600000
11.320000,5,5,20.600000
11.330000,5,5,20.600000
11.340000,5,5,20.600000
11.350000,5,5,20.600000
11.360000,5,5,20.600000
11.370000,5,5,20.600000
11.380000,5,5,20.600000
11.390000,5,5,20.600000
11.400000,5,5,20.600000
11.410000,5,5,20.600000
11.420000,5,5,20.600000
11.430000,5,5,20.600000
11.440000,5,5,20.600000
11.450000,5,5,20.600000
11.460000,5,5,20.600000
11.470000,5,5,20.600000
11.480000,5,5,20.600000
11.490000,5,5,20.600000
11.500000,5,5,20.600000
11.510000,5,5,20.600000
11.520000,5,5,20.600000
11.530000,5,5,20.600000
11.540000,5,5,20.600000
11.550000,5,5,20.600000
11.560000,5,5,20.600000
11.570000,5,5,20.600000
11.580000,5,5,20.600000
11.590000,5,5,20.600000
11.600000,5,5,20.600000
11.610000,5,5,20.600000
11.620000,5,5,20.600000
11.630000,5,5,20.600000
11.640000,5,5,20.600000
11.650000,5,5,20.600000
11.660000,5,5,20.600000
11.670000,5,5,20.600000
11.680000,5,5,20.600000
11.690000,5,5,20.600000
11.700000,5,5,20.600000
11.710000,5,5,20.600000
11.720000,5,5,20.600000
11.730000,5,5,20.600000
11.740000,5,5,20.600000
11.750000,5,5,20.600000
11.760000,5,5,20.600000
11.770000,5,5,20.600000
11.780000,5,5,20.600000
11.790000,5,5,20.600000
11.800000,5,5,20.600000
11.810000,5,5,20.600000
11.820000,5,5,20.600000
11.830000,5,5,20.600000
11.840000,5,5,20.600000
11.850000,5,5,20.600000
11.860000,5,5,20.600000
11.870000,5,5,20.600000
11.880000,5,5,20.600000
11.890000,5,5,20.600000
11.900000,5,5,20.600000
11.910000,6,5,20.600000
11.920000,7,5,20.600000
11.930000,7,5,20.600000
11.940000,7,5,20.600000
11.950000,7,5,20.810853
11.960000,7,5,22.163607
11.970000,7,5,24.419459
11.980000,7,5,26.683433
11.990000,7,5,30.425487
12.000000,7,5,33.972158
12.010000,7,5,35.535152
12.020000,7,5,36.000000
12.030000,7,6,37.188924
12.040000,7,6,39.642952
12.050000,7,6,42.036067
12.060000,7,6,44.400761
12.070000,7,6,47.581080
12.080000,7,6,50.621147
12.090000,7,6,51.800000
12.100000,7,7,51.800000
12.110000,7,7,51.800000
12.120000,7,7,51.800000
12.130000,7,7,51.800000
12.140000,7,7,51.956343
12.150000,7,7,52.465060
12.160000,7,7,53.263832
12.170000,7,7,54.112044
12.180000,7,7,54.756961
12.190000,7,7,55.000000
12.200000,7,7,55.000000
12.210000,7,7,54.952027
12.220000,7,7,54.900000
12.230000,7,7,54.900000
12.240000,7,7,54.848865
12.250000,7,7,54.800000
12.260000,7,7,54.800000
12.270000,7,7,54.800000
12.280000,7,7,54.800000
12.290000,7,7,54.800000
12.300000,7,7,54.800000
12.310000,7,7,54.800000
12.320000,7,7,54.800000
12.330000,7,7,54.800000
12.340000,7,7,54.800000
12.350000,7,7,54.800000
12.360000,7,7,54.800000
12.370000,7,7,54.800000
12.380000,7,7,54.800000
12.390000,7,7,54.800000
12.400000,7,7,54.800000
12.410000,7,7,54.800000
12.420000,7,7,54.800000
12.430000,7,7,54.800000
12.440000,7,7,54.800000
12.450000,7,7,54.800000
12.460000,7,7,54.800000
12.470000,7,7,54.800000
12.480000,7,7,54.800000
12.490000,7,7,54.800000
12.500000,7,7,54.800000
12.510000,7,7,54.800000
12.520000,7,7,54.800000
12.530000,7,7,54.800000
12.540000,7,7,54.800000
12.550000,7,7,54.800000
12.560000,7,7,54.800000
12.570000,7,7,54.800000
12.580000,7,7,54.800000
12.590000,7,7,54.800000
12.600000,7,7,54.800000
12.610000,7,7,54.800000
12.620000,7,7,54.800000
12.630000,7,7,54.800000
12.640000,7,7,54.800000
12.650000,7,7,54.800000
12.660000,7,7,54.800000
12.670000,7,7,54.800000
12.680000,7,7,54.800000
12.690000,7,7,54.800000
12.700000,7,7,54.800000
12.710000,7,7,54.800000
12.720000,7,7,54.800000
12.730000,7,7,54.800000
12.740000,7,7,54.800000
12.750000,7,7,54.800000
12.760000,7,7,54.800000
12.770000,7,7,54.800000
12.780000,7,7,54.800000
12.790000,7,7,54.800000
12.800000,7,7,54.800000
12.810000,7,7,54.800000
12.820000,7,7,54.800000
12.830000,7,7,54.800000
12.840000,7,7,54.800000
12.850000,7,7,54.800000
12.860000,7,7,54.800000
12.870000,7,7,54.800000
12.880000,7,7,54.800000
12.890000,7,7,54.800000
12.900000,7,7,54.800000
12.910000,7,7,54.800000
12.920000,7,7,54.800000
12.930000,7,7,54.800000
12.940000,7,7,54.800000
12.950000,7,7,54.800000
12.960000,7,7,54.800000
12.970000,7,7,54.800000
12.980000,7,7,54.800000
12.990000,7,7,54.800000
13.000000,7,7,54.800000
13.010000,7,7,54.800000
13.020000,7,7,54.800000
13.030000,7,7,54.800000
13.040000,7,7,54.800000
13.050000,7,7,54.800000
13.060000,7,7,54.800000
13.070000,7,7,54.800000
13.080000,7,7,54.800000
13.090000,7,7,54.800000
13.100000,7,7,54.800000
13.110000,7,7,54.800000
13.120000,7,7,54.800000
13.130000,7,7,54.800000
13.140000,7,7,54.800000
13.150000,7,7,54.800000
13.160000,7,7,54.800000
13.170000,7,7,54.800000
13.180000,7,7,54.800000
13.190000,7,7,54.800000
13.200000,7,7,54.800000
13.210000,7,7,54.800000
13.220000,7,7,54.800000
13.230000,7,7,54.800000
13.240000,7,7,54.800000
13.250000,7,7,54.800000
13.260000,7,7,54.800000
13.270000,7,7,54.800000
13.280000,7,7,54.800000
13.290000,7,7,54.800000
13.300000,7,7,54.800000
13.310000,7,7,54.800000
13.320000,7,7,54.800000
13.330000,7,7,54.800000
13.340000,7,7,54.800000
13.350000,7,7,54.800000
13.360000,7,7,54.800000
13.370000,7,7,54.800000
13.380000,7,7,54.800000
13.390000,7,7,54.800000
13.400000,7,7,54.800000
13.410000,7,7,54.800000
13.420000,6,7,54.800000
13.430000,5,7,54.800000
13.440000,5,7,54.800000
13.450000,5,7,54.800000
13.460000,5,7,54.625972
13.470000,5,7,53.704389
